long,lat,group,order,region,subregion,median_violations,median_population,median_facilities,median_visits,epa_region,violations_per_facilities,violations_per_person
-77.40087127685547,34.6754035949707,39,10266,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.3779525756836,34.65821838378906,39,10267,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.3779525756836,34.641029357910156,39,10268,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.38368225097656,34.62956619262695,39,10269,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.41805267333984,34.61811065673828,39,10270,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.42378997802734,34.600921630859375,39,10271,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.42378997802734,34.58373260498047,39,10272,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.412322998046875,34.560813903808594,39,10273,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.3722152709961,34.555084228515625,39,10274,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.35503387451172,34.549354553222656,39,10275,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.34930419921875,34.53216552734375,39,10276,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.35503387451172,34.52070999145508,39,10277,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.4065933227539,34.4977912902832,39,10278,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.49253845214844,34.47487258911133,39,10279,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.52691650390625,34.45768356323242,39,10280,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.54410552978516,34.43476486206055,39,10281,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.60140228271484,34.40038299560547,39,10282,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.69880676269531,34.33163070678711,39,10283,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.7389144897461,34.2972526550293,39,10284,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.75037384033203,34.29152297973633,39,10285,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.773284912109375,34.262874603271484,39,10286,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.81340026855469,34.194122314453125,39,10287,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.8477783203125,34.13682556152344,39,10288,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.87068939208984,34.08525848388672,39,10289,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.87642669677734,34.03942108154297,39,10290,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.88788604736328,34.00504684448242,39,10291,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.89361572265625,33.97639846801758,39,10292,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.89933776855469,33.96493911743164,39,10293,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.90506744384766,33.96493911743164,39,10294,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.9222640991211,33.97639846801758,39,10295,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.9222640991211,33.99358367919922,39,10296,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.90506744384766,34.062339782714844,39,10297,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.9165267944336,34.07952880859375,39,10298,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.93944549560547,34.08525848388672,39,10299,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.9509048461914,34.02223587036133,39,10300,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.96236419677734,33.98212814331055,39,10301,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-77.99101257324219,33.94774627685547,39,10302,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.01966857910156,33.92483139038086,39,10303,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.03112030029297,33.90764236450195,39,10304,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.048309326171875,33.896183013916016,39,10305,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.08268737792969,33.901912689208984,39,10306,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.12852478027344,33.901912689208984,39,10307,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.18009185791016,33.90764236450195,39,10308,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.208740234375,33.92483139038086,39,10309,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.25457763671875,33.91337203979492,39,10310,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.317596435546875,33.901912689208984,39,10311,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.34625244140625,33.90764236450195,39,10312,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.35197448730469,33.92483139038086,39,10313,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.363433837890625,33.92483139038086,39,10314,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.39208221435547,33.90764236450195,39,10315,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.42646789550781,33.89045333862305,39,10316,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.4665756225586,33.86753463745117,39,10317,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.50667572021484,33.8618049621582,39,10318,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-78.55824279785156,33.86753463745117,39,10319,North Carolina,main,13,83,4,17,4,3.25,0.1566265060240964
-76.00285339355469,36.55470657348633,40,10321,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-75.93982696533203,36.55470657348633,40,10322,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-75.9283676147461,36.54897689819336,40,10323,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-75.91690826416016,36.526058197021484,40,10324,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-75.91117858886719,36.50886917114258,40,10325,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-75.91117858886719,36.49168395996094,40,10326,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-75.93982696533203,36.49168395996094,40,10327,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-75.968475341796875,36.497413635253906,40,10328,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-75.97420501708984,36.50313949584961,40,10329,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-75.97420501708984,36.526058197021484,40,10330,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-75.98566436767578,36.55470657348633,40,10331,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-76.00285339355469,36.55470657348633,40,10332,North Carolina,spit,13,83,4,17,4,3.25,0.1566265060240964
-83.10752868652344,34.99053192138672,47,11441,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-83.00439453125,35.01918029785156,47,11442,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.9872055053711,35.02490997314453,47,11443,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.86688995361328,35.06501770019531,47,11444,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.8038558959961,35.08220291137695,47,11445,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.78667449951172,35.08220291137695,47,11446,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.76948547363281,35.07074737548828,47,11447,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.7522964477539,35.07647705078125,47,11448,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.70072937011719,35.099395751953125,47,11449,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.70072937011719,35.11658477783203,47,11450,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.69499969482422,35.13377380371094,47,11451,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.67207336425781,35.1280403137207,47,11452,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.6434326171875,35.1280403137207,47,11453,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.59186553955078,35.139503479003906,47,11454,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.50019836425781,35.17387771606445,47,11455,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.4772720336914,35.18533706665039,47,11456,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.4428939819336,35.17387771606445,47,11457,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.40852355957031,35.208255767822266,47,11458,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.40278625488281,35.208255767822266,47,11459,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.37987518310547,35.19679641723633,47,11460,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.36268615722656,35.19679641723633,47,11461,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.31684875488281,35.19106674194336,47,11462,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.27674102783203,35.19679641723633,47,11463,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-82.21943664550781,35.19679641723633,47,11464,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.984527587890625,35.19679641723633,47,11465,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.86994171142578,35.19106674194336,47,11466,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.77253723144531,35.19106674194336,47,11467,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.36573791503906,35.17387771606445,47,11468,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.32563018798828,35.17387771606445,47,11469,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.02196502685547,35.162418365478516,47,11470,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.0276870727539,35.13377380371094,47,11471,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.04488372802734,35.11085510253906,47,11472,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.05634307861328,35.099395751953125,47,11473,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.05634307861328,35.08220291137695,47,11474,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.03914642333984,35.05928421020508,47,11475,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.9417495727539,35.11658477783203,47,11476,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.9073715209961,35.08220291137695,47,11477,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.86153411865234,35.02490997314453,47,11478,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.77559661865234,34.92750930786133,47,11479,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.78131866455078,34.81864547729492,47,11480,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.5406723022461,34.81291580200195,47,11481,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.32295989990234,34.81291580200195,47,11482,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.9104232788086,34.807186126708984,47,11483,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.69270324707031,34.807186126708984,47,11484,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.675506591796875,34.801456451416016,47,11485,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.44632720947266,34.61811065673828,47,11486,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.44632720947266,34.61238098144531,47,11487,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.05671691894531,34.302982330322266,47,11488,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-78.6384506225586,33.94774627685547,47,11489,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-78.55824279785156,33.86753463745117,47,11490,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-78.592620849609375,33.850345611572266,47,11491,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-78.6441879272461,33.82742691040039,47,11492,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-78.71294403076172,33.79878234863281,47,11493,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-78.77596282958984,33.75294494628906,47,11494,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-78.85044860839844,33.71283721923828,47,11495,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-78.907745361328125,33.66699981689453,47,11496,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-78.97077178955078,33.609703063964844,47,11497,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-78.999420166015625,33.5753288269043,47,11498,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.01660919189453,33.55241012573242,47,11499,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.05671691894531,33.50657272338867,47,11500,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.114013671875,33.443546295166016,47,11501,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.1312026977539,33.403438568115234,47,11502,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.14266204833984,33.37479019165039,47,11503,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.177032470703125,33.33468246459961,47,11504,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.222869873046875,33.31749725341797,47,11505,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.24006652832031,33.311763763427734,47,11506,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.24579620361328,33.32322692871094,47,11507,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.24006652832031,33.36906433105469,47,11508,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.25152587890625,33.38051986694336,47,11509,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.25724792480469,33.38051986694336,47,11510,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.2801742553711,33.36906433105469,47,11511,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.28590393066406,33.33468246459961,47,11512,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.2801742553711,33.311763763427734,47,11513,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.268707275390625,33.27738952636719,47,11514,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.25152587890625,33.26593017578125,47,11515,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.2171401977539,33.248741149902344,47,11516,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.19422912597656,33.23155212402344,47,11517,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.1884994506836,33.21436309814453,47,11518,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.19995880126953,33.17425537109375,47,11519,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.21141815185547,33.16279983520508,47,11520,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.22859954833984,33.16852569580078,47,11521,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.24579620361328,33.16852569580078,47,11522,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.25152587890625,33.16279983520508,47,11523,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.24579620361328,33.145606994628906,47,11524,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.24579620361328,33.13414764404297,47,11525,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.268707275390625,33.12841796875,47,11526,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.2801742553711,33.11696243286133,47,11527,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.314544677734375,33.09977340698242,47,11528,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.34319305419922,33.09977340698242,47,11529,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.360382080078125,33.09404373168945,47,11530,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.3718490600586,33.07112503051758,47,11531,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.38330078125,33.05966567993164,47,11532,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.406219482421875,33.05966567993164,47,11533,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.42913818359375,33.05393600463867,47,11534,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.452056884765625,33.02528762817383,47,11535,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.4749755859375,33.01955795288086,47,11536,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.497894287109375,33.02528762817383,47,11537,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.51508331298828,33.0310173034668,47,11538,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.53800201416016,33.02528762817383,47,11539,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.58956146240234,32.979454040527344,47,11540,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.6411361694336,32.945072174072266,47,11541,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.65259552001953,32.933616638183594,47,11542,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.65259552001953,32.91642761230469,47,11543,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.6353988647461,32.899234771728516,47,11544,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.6353988647461,32.89350891113281,47,11545,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.675506591796875,32.876319885253906,47,11546,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.70988464355469,32.859127044677734,47,11547,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.74427032470703,32.83620834350586,47,11548,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.79582977294922,32.784645080566406,47,11549,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.8244857788086,32.7674560546875,47,11550,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.8531265258789,32.7674560546875,47,11551,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.86458587646484,32.7674560546875,47,11552,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.89323425292969,32.82475280761719,47,11553,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.9104232788086,32.82475280761719,47,11554,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.92188262939453,32.81902313232422,47,11555,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.92188262939453,32.790374755859375,47,11556,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.93334197998047,32.77891540527344,47,11557,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.9448013305664,32.76172637939453,47,11558,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.93334197998047,32.750267028808594,47,11559,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.904693603515625,32.744537353515625,47,11560,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.89896392822266,32.73308181762695,47,11561,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.904693603515625,32.72161865234375,47,11562,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.93907165527344,32.704429626464844,47,11563,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.96772003173828,32.64713668823242,47,11564,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-79.98490905761719,32.64140701293945,47,11565,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.019287109375,32.64140701293945,47,11566,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.07658386230469,32.62421798706055,47,11567,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.1224136352539,32.62421798706055,47,11568,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.14533996582031,32.5955696105957,47,11569,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.1797103881836,32.5955696105957,47,11570,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.1854476928711,32.5955696105957,47,11571,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.2140884399414,32.60702896118164,47,11572,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.219818115234375,32.5955696105957,47,11573,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.2140884399414,32.5783805847168,47,11574,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.2140884399414,32.56692123413086,47,11575,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.219818115234375,32.55546188354492,47,11576,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.25992584228516,32.53254318237305,47,11577,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.28285217285156,32.52108383178711,47,11578,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.3057632446289,32.50389862060547,47,11579,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.34587097167969,32.492435455322266,47,11580,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.36878967285156,32.51535415649414,47,11581,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.39170837402344,32.52108383178711,47,11582,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.42608642578125,32.50962448120117,47,11583,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.4489974975586,32.498165130615234,47,11584,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.44327545166016,32.50389862060547,47,11585,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.52349090576172,32.50962448120117,47,11586,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.5406723022461,32.50389862060547,47,11587,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.5464096069336,32.492435455322266,47,11588,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.5464096069336,32.47524642944336,47,11589,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.52922058105469,32.46951675415039,47,11590,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.49483489990234,32.45806121826172,47,11591,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.47765350341797,32.446598052978516,47,11592,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.47765350341797,32.435142517089844,47,11593,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.48338317871094,32.41795349121094,47,11594,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.51203155517578,32.406490325927734,47,11595,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.534942626953125,32.389305114746094,47,11596,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.5635986328125,32.343467712402344,47,11597,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.59224700927734,32.32627868652344,47,11598,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.61515808105469,32.30908966064453,47,11599,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.6323471069336,32.30335998535156,47,11600,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.65526580810547,32.30908966064453,47,11601,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.67818450927734,32.30908966064453,47,11602,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.7412109375,32.36638641357422,47,11603,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.764129638671875,32.39503479003906,47,11604,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.79277801513672,32.446598052978516,47,11605,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.80423736572266,32.452327728271484,47,11606,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.82142639160156,32.446598052978516,47,11607,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.82715606689453,32.423683166503906,47,11608,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.8328857421875,32.389305114746094,47,11609,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.82142639160156,32.36638641357422,47,11610,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.78704833984375,32.332008361816406,47,11611,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.77559661865234,32.30335998535156,47,11612,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.77559661865234,32.28044128417969,47,11613,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.78704833984375,32.251792907714844,47,11614,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.79277801513672,32.240333557128906,47,11615,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.78131866455078,32.22887420654297,47,11616,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.7583999633789,32.240333557128906,47,11617,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.73548889160156,32.26325225830078,47,11618,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.71256256103516,32.26898193359375,47,11619,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.68965148925781,32.251792907714844,47,11620,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.672454833984375,32.246063232421875,47,11621,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.672454833984375,32.22314453125,47,11622,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.70110321044922,32.18877029418945,47,11623,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.73548889160156,32.15439224243164,47,11624,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.76985931396484,32.131473541259766,47,11625,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.79277801513672,32.1257438659668,47,11626,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.82142639160156,32.1429328918457,47,11627,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.8328857421875,32.1429328918457,47,11628,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.84434509277344,32.131473541259766,47,11629,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.8500747680664,32.10855484008789,47,11630,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.86726379394531,32.09709548950195,47,11631,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.88445281982422,32.074180603027344,47,11632,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.89018249511719,32.039798736572266,47,11633,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.924560546875,32.05126190185547,47,11634,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.96466827392578,32.06844711303711,47,11635,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-80.9990463256836,32.085636138916016,47,11636,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.05061340332031,32.091365814208984,47,11637,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.0907211303711,32.09709548950195,47,11638,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.125091552734375,32.11428451538086,47,11639,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
-81.13655853271484,32.131473541259766,47,11640,South Carolina,NA,3,66,3,17,4,1,0.045454545454545456
